  1.00000000e+00   1.00000000e-03   3.96369420e+00
  2.00000000e+00   2.00000000e-03   7.92738840e+00
  3.00000000e+00   3.00000000e-03   1.18910826e+01
  4.00000000e+00   4.00000000e-03   1.58547768e+01
  5.00000000e+00   5.00000000e-03   1.98184710e+01
  6.00000000e+00   6.00000000e-03   2.37821652e+01
  7.00000000e+00   7.00000000e-03   2.77186639e+01
  8.00000000e+00   8.00000000e-03   3.13984399e+01
  9.00000000e+00   9.00000000e-03   3.47060137e+01
  1.00000000e+01   1.00000000e-02   3.77757183e+01
  1.10000000e+01   1.10000000e-02   4.06853422e+01
  1.20000000e+01   1.20000000e-02   4.34617673e+01
  1.30000000e+01   1.30000000e-02   4.61258790e+01
  1.40000000e+01   1.40000000e-02   4.86684881e+01
  1.50000000e+01   1.50000000e-02   5.10718147e+01
  1.60000000e+01   1.60000000e-02   5.33213078e+01
  1.70000000e+01   1.70000000e-02   5.53987838e+01
  1.80000000e+01   1.80000000e-02   5.72878360e+01
  1.90000000e+01   1.90000000e-02   5.89764386e+01
  2.00000000e+01   2.00000000e-02   6.04596775e+01
  2.10000000e+01   2.10000000e-02   6.17410879e+01
  2.20000000e+01   2.20000000e-02   6.28314842e+01
  2.30000000e+01   2.30000000e-02   6.37457006e+01
  2.40000000e+01   2.40000000e-02   6.45001537e+01
  2.50000000e+01   2.50000000e-02   6.51122587e+01
  2.60000000e+01   2.60000000e-02   6.55999575e+01
  2.70000000e+01   2.70000000e-02   6.59821865e+01
  2.80000000e+01   2.80000000e-02   6.62782776e+01
  2.90000000e+01   2.90000000e-02   6.65060037e+01
  3.00000000e+01   3.00000000e-02   6.66816933e+01
  3.10000000e+01   3.10000000e-02   6.68183011e+01
  3.20000000e+01   3.20000000e-02   6.69261553e+01
  3.30000000e+01   3.30000000e-02   6.70126293e+01
  3.40000000e+01   3.40000000e-02   6.70811102e+01
  3.50000000e+01   3.50000000e-02   6.71392783e+01
  3.60000000e+01   3.60000000e-02   6.71884684e+01
  3.70000000e+01   3.70000000e-02   6.72306071e+01
  3.80000000e+01   3.80000000e-02   6.72671735e+01
  3.90000000e+01   3.90000000e-02   6.72991851e+01
  4.00000000e+01   4.00000000e-02   6.73274775e+01
  4.10000000e+01   4.10000000e-02   6.73526425e+01
  4.20000000e+01   4.20000000e-02   6.73751520e+01
  4.30000000e+01   4.30000000e-02   6.73953780e+01
  4.40000000e+01   4.40000000e-02   6.74136190e+01
  4.50000000e+01   4.50000000e-02   6.74301085e+01
  4.60000000e+01   4.60000000e-02   6.74450526e+01
  4.70000000e+01   4.70000000e-02   6.74586031e+01
  4.80000000e+01   4.80000000e-02   6.74709384e+01
  4.90000000e+01   4.90000000e-02   6.74821708e+01
  5.00000000e+01   5.00000000e-02   6.74924047e+01
  5.10000000e+01   5.10000000e-02   6.75017328e+01
  5.20000000e+01   5.20000000e-02   6.75102443e+01
  5.30000000e+01   5.30000000e-02   6.75180156e+01
  5.40000000e+01   5.40000000e-02   6.75251274e+01
  5.50000000e+01   5.50000000e-02   6.75316166e+01
  5.60000000e+01   5.60000000e-02   6.75375589e+01
  5.70000000e+01   5.70000000e-02   6.75429895e+01
  5.80000000e+01   5.80000000e-02   6.75479617e+01
  5.90000000e+01   5.90000000e-02   6.75525169e+01
  6.00000000e+01   6.00000000e-02   6.75566927e+01
